condition,condition_label,initialization,mutation,seed,run_id,generation,best_search_fitness,wikitext2_ppl,stage2_candidate_evaluations_cumulative,stage2_evaluated_tokens_cumulative,total_candidate_evaluations_cumulative,total_evaluated_tokens_cumulative,stage2_runtime_minutes_cumulative,total_runtime_minutes_cumulative
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,6,0.84228515625,14.046875,194,311296,194,311296,3.6486228660835573,3.6486228660835573
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,7,0.8251953125,,221,360448,221,360448,3.8556310850350806,3.8556310850350806
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,8,0.8251953125,,248,409600,248,409600,4.062870364300519,4.062870364300519
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,9,0.82470703125,,275,458752,275,458752,4.275222315633437,4.275222315633437
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,10,0.8076171875,,302,507904,302,507904,4.492332927133733,4.492332927133733
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,11,0.8076171875,13.6171875,329,557056,329,557056,5.592013954051072,5.592013954051072
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,12,0.80859375,,356,606208,356,606208,5.794794857368106,5.794794857368106
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,13,0.8076171875,,383,655360,383,655360,5.9998965881338036,5.9998965881338036
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,14,0.80810546875,,410,704512,410,704512,6.202865572733572,6.202865572733572
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,15,0.80859375,,437,753664,437,753664,6.40385179783334,6.40385179783334
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,16,0.77978515625,13.1953125,464,802816,464,802816,7.50130256456711,7.50130256456711
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,17,0.7802734375,,491,851968,491,851968,7.712175946401355,7.712175946401355
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,18,0.7802734375,,518,901120,518,901120,7.922494245250709,7.922494245250709
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,19,0.7607421875,,545,950272,545,950272,8.126966669784936,8.126966669784936
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,20,0.7529296875,,572,999424,572,999424,8.330525572984092,8.330525572984092
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,21,0.72705078125,12.640625,599,1048576,599,1048576,9.407684453567102,9.407684453567102
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,22,0.7021484375,,626,1097728,626,1097728,9.6261795544667,9.6261795544667
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,23,0.669921875,,653,1146880,653,1146880,9.837074961266868,9.837074961266868
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,24,0.6708984375,,680,1196032,680,1196032,10.041919550000845,10.041919550000845
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,25,0.6572265625,,707,1245184,707,1245184,10.244340049283347,10.244340049283347
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,26,0.65087890625,11.96875,734,1294336,734,1294336,11.333816477068467,11.333816477068467
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,27,0.65087890625,,761,1343488,761,1343488,11.543760448717512,11.543760448717512
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,28,0.6484375,,788,1392640,788,1392640,11.765191979584051,11.765191979584051
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,29,0.6484375,,815,1441792,815,1441792,11.982268566601366,11.982268566601366
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,30,0.6357421875,,842,1490944,842,1490944,12.197914507917206,12.197914507917206
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,31,0.63623046875,11.828125,869,1540096,869,1540096,13.31118952340136,13.31118952340136
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,32,0.60107421875,,896,1589248,896,1589248,13.523070044101527,13.523070044101527
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,33,0.6005859375,,923,1638400,923,1638400,13.754450865483765,13.754450865483765
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,34,0.5986328125,,950,1687552,950,1687552,13.96548244060056,13.96548244060056
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,35,0.5986328125,,977,1736704,977,1736704,14.186713197534361,14.186713197534361
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,36,0.59912109375,11.1328125,1004,1785856,1004,1785856,15.279050239883752,15.279050239883752
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,37,0.5986328125,,1031,1835008,1031,1835008,15.488568830583244,15.488568830583244
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,38,0.5986328125,,1058,1884160,1058,1884160,15.71507086606774,15.71507086606774
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,39,0.59912109375,,1085,1933312,1085,1933312,15.93354750831689,15.93354750831689
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,40,0.59912109375,,1112,1982464,1112,1982464,16.149641082583305,16.149641082583305
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,41,0.5986328125,11.1328125,1139,2031616,1139,2031616,17.23873495666776,17.23873495666776
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,42,0.59814453125,,1166,2080768,1166,2080768,17.442677879884528,17.442677879884528
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,43,0.59765625,,1193,2129920,1193,2129920,17.667765131484096,17.667765131484096
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,44,0.59765625,,1220,2179072,1220,2179072,17.883953468466643,17.883953468466643
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,45,0.59716796875,,1247,2228224,1247,2228224,18.09347997380149,18.09347997380149
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,46,0.59716796875,11.2265625,1274,2277376,1274,2277376,19.179563400851716,19.179563400851716
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,47,0.59765625,,1301,2326528,1301,2326528,19.389276100301263,19.389276100301263
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,48,0.59716796875,,1328,2375680,1328,2375680,19.596272768316947,19.596272768316947
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,49,0.59130859375,,1355,2424832,1355,2424832,19.824069750516596,19.824069750516596
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,50,0.5908203125,11.1171875,1382,2473984,1382,2473984,20.04056105661827,20.04056105661827
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,1,1.396484375,27.078125,59,65536,59,65536,1.742696975666331,1.742696975666331
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,2,1.0869140625,,86,114688,86,114688,1.9538883741828612,1.9538883741828612
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,3,0.9990234375,,113,163840,113,163840,2.172710092400666,2.172710092400666
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,4,0.90185546875,,140,212992,140,212992,2.3825979390492042,2.3825979390492042
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,5,0.87548828125,,167,262144,167,262144,2.5925223934832804,2.5925223934832804
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,6,0.8759765625,14.640625,194,311296,194,311296,3.6816211151657625,3.6816211151657625
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,7,0.845703125,,221,360448,221,360448,3.8843531322161047,3.8843531322161047
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,8,0.83056640625,,248,409600,248,409600,4.090348951066456,4.090348951066456
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,9,0.83056640625,,275,458752,275,458752,4.309245681349421,4.309245681349421
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,10,0.83056640625,,302,507904,302,507904,4.503238058033943,4.503238058033943
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,11,0.830078125,13.5625,329,557056,329,557056,5.590113823216719,5.590113823216719
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,12,0.783203125,,356,606208,356,606208,5.793181699933484,5.793181699933484
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,13,0.76708984375,,383,655360,383,655360,6.000735802432367,6.000735802432367
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,14,0.76025390625,,410,704512,410,704512,6.223094395666461,6.223094395666461
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,15,0.75537109375,,437,753664,437,753664,6.4320247017662044,6.4320247017662044
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,16,0.75146484375,12.765625,464,802816,464,802816,7.509214296482969,7.509214296482969
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,17,0.75146484375,,491,851968,491,851968,7.708357626450015,7.708357626450015
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,18,0.73095703125,,518,901120,518,901120,7.915001269466787,7.915001269466787
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,19,0.73095703125,,545,950272,545,950272,8.120754166182207,8.120754166182207
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,20,0.712890625,,572,999424,572,999424,8.34071521468383,8.34071521468383
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,21,0.71337890625,12.1328125,599,1048576,599,1048576,9.414064934682877,9.414064934682877
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,22,0.68701171875,,626,1097728,626,1097728,9.622258980715802,9.622258980715802
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,23,0.6865234375,,653,1146880,653,1146880,9.833577146365618,9.833577146365618
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,24,0.68701171875,,680,1196032,680,1196032,10.043271954165538,10.043271954165538
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,25,0.662109375,,707,1245184,707,1245184,10.267131956633724,10.267131956633724
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,26,0.6630859375,11.7421875,734,1294336,734,1294336,11.353212533000624,11.353212533000624
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,27,0.65087890625,,761,1343488,761,1343488,11.56096375635049,11.56096375635049
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,28,0.65087890625,,788,1392640,788,1392640,11.76820590866652,11.76820590866652
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,29,0.6513671875,,815,1441792,815,1441792,11.971564623115894,11.971564623115894
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,30,0.6513671875,,842,1490944,842,1490944,12.176254856749438,12.176254856749438
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,31,0.65087890625,11.671875,869,1540096,869,1540096,13.269545655565647,13.269545655565647
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,32,0.6513671875,,896,1589248,896,1589248,13.48090411714899,13.48090411714899
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,33,0.6513671875,,923,1638400,923,1638400,13.69046038413265,13.69046038413265
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,34,0.6513671875,,950,1687552,950,1687552,13.893886048932716,13.893886048932716
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,35,0.65087890625,,977,1736704,977,1736704,14.099148095950174,14.099148095950174
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,36,0.65087890625,11.671875,1004,1785856,1004,1785856,15.177777843132693,15.177777843132693
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,37,0.6513671875,,1031,1835008,1031,1835008,15.398969978150369,15.398969978150369
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,38,0.650390625,,1058,1884160,1058,1884160,15.604419751017122,15.604419751017122
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,39,0.6513671875,,1085,1933312,1085,1933312,15.809133769166268,15.809133769166268
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,40,0.6513671875,,1112,1982464,1112,1982464,16.014580745366402,16.014580745366402
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,41,0.6513671875,11.671875,1139,2031616,1139,2031616,17.091722600899327,17.091722600899327
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,42,0.6513671875,,1166,2080768,1166,2080768,17.30031948396548,17.30031948396548
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,43,0.6513671875,,1193,2129920,1193,2129920,17.518991698283934,17.518991698283934
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,44,0.65087890625,,1220,2179072,1220,2179072,17.72470022945005,17.72470022945005
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,45,0.6513671875,,1247,2228224,1247,2228224,17.932678556032865,17.932678556032865
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,46,0.65087890625,11.671875,1274,2277376,1274,2277376,19.018687827916196,19.018687827916196
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,47,0.64013671875,,1301,2326528,1301,2326528,19.225707070566326,19.225707070566326
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,48,0.64111328125,,1328,2375680,1328,2375680,19.441822576565514,19.441822576565514
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,49,0.62548828125,,1355,2424832,1355,2424832,19.643128246365812,19.643128246365812
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,2,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,50,0.625,11.2421875,1382,2473984,1382,2473984,19.851094755600208,19.851094755600208
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,1,0.9052734375,11.9921875,28,49664,600,1049088,1.698600596919035,11.231933930252369
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,2,0.68212890625,,55,98816,627,1098240,1.9109667959002157,11.444300129233548
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,3,0.681640625,,82,147968,654,1147392,2.1119282844554013,11.645261617788735
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,4,0.681640625,,109,197120,681,1196544,2.314794877838964,11.848128211172298
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,5,0.681640625,,136,246272,708,1245696,2.528826705032649,12.062160038365983
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,6,0.6533203125,11.3359375,163,295424,735,1294848,3.611866324301809,13.145199657635143
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,7,0.6474609375,,190,344576,762,1344000,3.8093731611734256,13.342706494506759
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,8,0.64013671875,,217,393728,789,1393152,4.00748192522054,13.540815258553872
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,9,0.64013671875,,244,442880,816,1442304,4.202523457421921,13.735856790755255
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,10,0.640625,,271,492032,843,1491456,4.396676373939651,13.930009707272983
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,11,0.64013671875,11.0703125,298,541184,870,1540608,5.4553618731054785,14.988695206438813
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,12,0.64013671875,,325,590336,897,1589760,5.667968154403692,15.201301487737025
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,13,0.6337890625,,352,639488,924,1638912,5.871820588751386,15.405153922084718
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,14,0.63427734375,,379,688640,951,1688064,6.072616807604208,15.605950140937543
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,15,0.634765625,,406,737792,978,1737216,6.277081783271084,15.810415116604418
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,16,0.634765625,11.15625,433,786944,1005,1786368,7.350067953020334,16.883401286353667
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,17,0.63525390625,,460,836096,1032,1835520,7.5598825991852205,17.093215932518554
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,18,0.634765625,,487,885248,1059,1884672,7.7835412192236015,17.316874552556936
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,19,0.634765625,,514,934400,1086,1933824,7.998585967067629,17.53191930040096
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,20,0.634765625,,541,983552,1113,1982976,8.20249151585158,17.73582484918491
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,21,0.634765625,11.15625,568,1032704,1140,2032128,9.284838985170548,18.81817231850388
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,22,0.634765625,,595,1081856,1167,2081280,9.499825915135443,19.033159248468777
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,23,0.63427734375,,622,1131008,1194,2130432,9.725839499849826,19.25917283318316
