date,run_id,method,model,sparsity_or_bits,generations,offspring,calibration_data,sequence_length,calibration_tokens,fitness_fn,attention_impl,dtype,seed,wikitext2_ppl,train_ppl,runtime_minutes,gpu_name,gpu_vram_gb,cpu_ram_limit_gb,status,notes,output_dir
2026-06-15,thesis_fixedstrength_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,combined_depth_quant_search,mistralai/Mistral-7B-v0.3,depth0.25+quant3.0,50,16,wikitext2,1024,8192,kl,sdpa,float16,1,11.01,10.50,20.40,NVIDIA A40,44.99,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; drop_sparsity=0.25; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=0; joint_aware_probability=0; adaptive_mutation=0; adaptive_mutation_patience=3; adaptive_mutation_max_strength=3; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=8; dropped_mlp_modules=8; max_cpu_memory_gb=16.00; max_gpu_memory_gb=14.31,outputs/experiments/thesis_fixedstrength_joint_mistral_s0.25_qproj3.0_g50_o16_seed1
2026-06-15,thesis_fixedstrength_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,combined_depth_quant_search,mistralai/Mistral-7B-v0.3,depth0.25+quant3.0,50,16,wikitext2,1024,8192,kl,sdpa,float16,2,11.12,9.92,21.33,NVIDIA A40,44.99,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; drop_sparsity=0.25; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=0; joint_aware_probability=0; adaptive_mutation=0; adaptive_mutation_patience=3; adaptive_mutation_max_strength=3; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=8; dropped_mlp_modules=8; max_cpu_memory_gb=16.00; max_gpu_memory_gb=14.28,outputs/experiments/thesis_fixedstrength_joint_mistral_s0.25_qproj3.0_g50_o16_seed2
2026-06-15,screen_coarsetofine_tiny_s3_e1_g20_o8_seed0,combined_depth_quant_search,TinyLlama/TinyLlama-1.1B-Chat-v1.0,depth0.125+quant3.0,20,8,wikitext2,1024,4096,kl,sdpa,float16,0,10.96,12.09,3.68,NVIDIA A40,44.99,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_tinyllama_qproj_bits234/quant_db/TinyLlama-1.1B-Chat-v1.0/3bit; drop_sparsity=0.125; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=0; joint_aware_probability=0; adaptive_mutation=0; adaptive_mutation_patience=3; adaptive_mutation_max_strength=3; coarse_to_fine_mutation=1; coarse_to_fine_start_strength=3; coarse_to_fine_end_strength=1; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=2; dropped_mlp_modules=2; max_cpu_memory_gb=5.21; max_gpu_memory_gb=2.70,outputs/experiments/screen_coarsetofine_tiny_s3_e1_g20_o8_seed0
2026-06-15,screen_coarsetofine_tiny_s3_e1_g20_o8_seed1,combined_depth_quant_search,TinyLlama/TinyLlama-1.1B-Chat-v1.0,depth0.125+quant3.0,20,8,wikitext2,1024,4096,kl,sdpa,float16,1,11.40,12.38,3.73,NVIDIA A40,44.99,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_tinyllama_qproj_bits234/quant_db/TinyLlama-1.1B-Chat-v1.0/3bit; drop_sparsity=0.125; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=0; joint_aware_probability=0; adaptive_mutation=0; adaptive_mutation_patience=3; adaptive_mutation_max_strength=3; coarse_to_fine_mutation=1; coarse_to_fine_start_strength=3; coarse_to_fine_end_strength=1; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=2; dropped_mlp_modules=2; max_cpu_memory_gb=4.21; max_gpu_memory_gb=2.81,outputs/experiments/screen_coarsetofine_tiny_s3_e1_g20_o8_seed1
2026-06-15,screen_coarsetofine_tiny_s3_e1_g20_o8_seed2,combined_depth_quant_search,TinyLlama/TinyLlama-1.1B-Chat-v1.0,depth0.125+quant3.0,20,8,wikitext2,1024,4096,kl,sdpa,float16,2,11.29,13.05,3.63,NVIDIA A40,44.99,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_tinyllama_qproj_bits234/quant_db/TinyLlama-1.1B-Chat-v1.0/3bit; drop_sparsity=0.125; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=0; joint_aware_probability=0; adaptive_mutation=0; adaptive_mutation_patience=3; adaptive_mutation_max_strength=3; coarse_to_fine_mutation=1; coarse_to_fine_start_strength=3; coarse_to_fine_end_strength=1; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=2; dropped_mlp_modules=2; max_cpu_memory_gb=4.05; max_gpu_memory_gb=2.81,outputs/experiments/screen_coarsetofine_tiny_s3_e1_g20_o8_seed2
2026-06-23,generalization_dense_mistral_multidataset_seq1024_seed0,generalization_dense_eval,mistralai/Mistral-7B-v0.3,dense,,,,1024,,,sdpa,float16,0,5.96,,9.33,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; drop_layer_config=none; sparse_weights_path=none; sparse_config_path=none; sparse_default_level=0; quant_weights_path=none; quant_config_path=none; quant_default_level=0; eval_tokens=131072,outputs/experiments/generalization_dense_mistral_multidataset_seq1024_seed0
2026-06-23,generalization_depth_mistral_s0.25_multidataset_seed0,generalization_depth_eval,mistralai/Mistral-7B-v0.3,depth0.25,,,,1024,,,sdpa,float16,0,11.80,,4.45,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; drop_layer_config=results/runs/thesis_medium_depth_mistral_s0.25_g20_o16_seed0/layer_drop_config.txt; sparse_weights_path=none; sparse_config_path=none; sparse_default_level=0; quant_weights_path=none; quant_config_path=none; quant_default_level=0; eval_tokens=131072,outputs/experiments/generalization_depth_mistral_s0.25_multidataset_seed0
2026-06-23,generalization_depth_mistral_s0.25_multidataset_seed1,generalization_depth_eval,mistralai/Mistral-7B-v0.3,depth0.25,,,,1024,,,sdpa,float16,1,12.45,,4.47,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; drop_layer_config=results/runs/thesis_medium_depth_mistral_s0.25_g20_o16_seed1/layer_drop_config.txt; sparse_weights_path=none; sparse_config_path=none; sparse_default_level=0; quant_weights_path=none; quant_config_path=none; quant_default_level=0; eval_tokens=131072,outputs/experiments/generalization_depth_mistral_s0.25_multidataset_seed1
2026-06-23,generalization_depth_mistral_s0.25_multidataset_seed2,generalization_depth_eval,mistralai/Mistral-7B-v0.3,depth0.25,,,,1024,,,sdpa,float16,2,11.20,,4.43,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; drop_layer_config=results/runs/thesis_medium_depth_mistral_s0.25_g20_o16_seed2/layer_drop_config.txt; sparse_weights_path=none; sparse_config_path=none; sparse_default_level=0; quant_weights_path=none; quant_config_path=none; quant_default_level=0; eval_tokens=131072,outputs/experiments/generalization_depth_mistral_s0.25_multidataset_seed2
2026-06-23,generalization_independent_depth_quant_mistral_s0.25_qproj3.0_multidataset_seed0,generalization_independent_depth_quant_eval,mistralai/Mistral-7B-v0.3,depth0.25+qproj3.0_independent,,,,1024,,,sdpa,float16,0,11.97,,4.45,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; drop_layer_config=results/runs/thesis_medium_depth_mistral_s0.25_g20_o16_seed0/layer_drop_config.txt; sparse_weights_path=none; sparse_config_path=none; sparse_default_level=0; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=results/runs/thesis_medium_quant_mistral_qproj3.0_g20_o16_seed0/quant_configuration.txt; quant_default_level=3; eval_tokens=131072,outputs/experiments/generalization_independent_depth_quant_mistral_s0.25_qproj3.0_multidataset_seed0
2026-06-23,generalization_independent_depth_quant_mistral_s0.25_qproj3.0_multidataset_seed1,generalization_independent_depth_quant_eval,mistralai/Mistral-7B-v0.3,depth0.25+qproj3.0_independent,,,,1024,,,sdpa,float16,1,12.52,,4.50,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; drop_layer_config=results/runs/thesis_medium_depth_mistral_s0.25_g20_o16_seed1/layer_drop_config.txt; sparse_weights_path=none; sparse_config_path=none; sparse_default_level=0; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=results/runs/thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1/quant_configuration.txt; quant_default_level=3; eval_tokens=131072,outputs/experiments/generalization_independent_depth_quant_mistral_s0.25_qproj3.0_multidataset_seed1
2026-06-23,generalization_independent_depth_quant_mistral_s0.25_qproj3.0_multidataset_seed2,generalization_independent_depth_quant_eval,mistralai/Mistral-7B-v0.3,depth0.25+qproj3.0_independent,,,,1024,,,sdpa,float16,2,11.35,,4.55,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; drop_layer_config=results/runs/thesis_medium_depth_mistral_s0.25_g20_o16_seed2/layer_drop_config.txt; sparse_weights_path=none; sparse_config_path=none; sparse_default_level=0; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=results/runs/thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2/quant_configuration.txt; quant_default_level=3; eval_tokens=131072,outputs/experiments/generalization_independent_depth_quant_mistral_s0.25_qproj3.0_multidataset_seed2
2026-06-23,generalization_joint_g50_mistral_s0.25_qproj3.0_multidataset_seed0,generalization_joint_g50_eval,mistralai/Mistral-7B-v0.3,depth0.25+qproj3.0_joint_g50,,,,1024,,,sdpa,float16,0,11.47,,4.55,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; drop_layer_config=results/runs/thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0/joint_drop_config.txt; sparse_weights_path=none; sparse_config_path=none; sparse_default_level=0; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=results/runs/thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0/joint_quant_config.txt; quant_default_level=3; eval_tokens=131072,outputs/experiments/generalization_joint_g50_mistral_s0.25_qproj3.0_multidataset_seed0
2026-06-23,generalization_joint_g50_mistral_s0.25_qproj3.0_multidataset_seed1,generalization_joint_g50_eval,mistralai/Mistral-7B-v0.3,depth0.25+qproj3.0_joint_g50,,,,1024,,,sdpa,float16,1,10.92,,4.52,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; drop_layer_config=results/runs/thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed1/joint_drop_config.txt; sparse_weights_path=none; sparse_config_path=none; sparse_default_level=0; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=results/runs/thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed1/joint_quant_config.txt; quant_default_level=3; eval_tokens=131072,outputs/experiments/generalization_joint_g50_mistral_s0.25_qproj3.0_multidataset_seed1
2026-06-23,generalization_joint_g50_mistral_s0.25_qproj3.0_multidataset_seed2,generalization_joint_g50_eval,mistralai/Mistral-7B-v0.3,depth0.25+qproj3.0_joint_g50,,,,1024,,,sdpa,float16,2,11.34,,4.48,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; drop_layer_config=results/runs/thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed2/joint_drop_config.txt; sparse_weights_path=none; sparse_config_path=none; sparse_default_level=0; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=results/runs/thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed2/joint_quant_config.txt; quant_default_level=3; eval_tokens=131072,outputs/experiments/generalization_joint_g50_mistral_s0.25_qproj3.0_multidataset_seed2
2026-06-23,lmeval_dense_mistral_tasks_seed0,lmeval_dense,mistralai/Mistral-7B-v0.3,dense,,,,,,,lm_eval_harness,float16,0,,,0.08,Tesla V100-SXM2-32GB,32.00,16.00,failed,"last_successful_step=lmeval_process_started; command_exit_code=1; tasks=arc_easy,piqa,winogrande; limit=0.02; num_fewshot=0; drop_layer_config=none; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=none",outputs/experiments/lmeval_dense_mistral_tasks_seed0
2026-06-23,lmeval_joint_g50_mistral_s0.25_qproj3.0_tasks_seed0,lmeval_joint_g50,mistralai/Mistral-7B-v0.3,depth0.25+qproj3.0_joint_g50,,,,,,,lm_eval_harness,float16,0,,,0.10,Tesla V100-SXM2-32GB,32.00,16.00,failed,"last_successful_step=lmeval_process_started; command_exit_code=1; tasks=arc_easy,piqa,winogrande; limit=0.02; num_fewshot=0; drop_layer_config=results/runs/thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0/joint_drop_config.txt; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=results/runs/thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0/joint_quant_config.txt",outputs/experiments/lmeval_joint_g50_mistral_s0.25_qproj3.0_tasks_seed0
2026-06-23,lmeval_dense_mistral_tasks_seed0_retry1,lmeval_dense,mistralai/Mistral-7B-v0.3,dense,,,,,,,lm_eval_harness,float16,0,,,0.18,Tesla V100-SXM2-32GB,32.00,16.00,failed,"last_successful_step=lmeval_process_started; command_exit_code=1; tasks=arc_easy,piqa,winogrande; limit=0.02; num_fewshot=0; drop_layer_config=none; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=none",outputs/experiments/lmeval_dense_mistral_tasks_seed0_retry1
2026-06-23,lmeval_joint_g50_mistral_s0.25_qproj3.0_tasks_seed0_retry1,lmeval_joint_g50,mistralai/Mistral-7B-v0.3,depth0.25+qproj3.0_joint_g50,,,,,,,lm_eval_harness,float16,0,,,0.17,Tesla V100-SXM2-32GB,32.00,16.00,failed,"last_successful_step=lmeval_process_started; command_exit_code=1; tasks=arc_easy,piqa,winogrande; limit=0.02; num_fewshot=0; drop_layer_config=results/runs/thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0/joint_drop_config.txt; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=results/runs/thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0/joint_quant_config.txt",outputs/experiments/lmeval_joint_g50_mistral_s0.25_qproj3.0_tasks_seed0_retry1
2026-06-23,lmeval_dense_mistral_tasks_seed0_retry2,lmeval_dense,mistralai/Mistral-7B-v0.3,dense,,,,,,,lm_eval_harness,float16,0,,,0.28,Tesla V100-SXM2-32GB,32.00,16.00,failed,"last_successful_step=lmeval_process_started; command_exit_code=1; tasks=arc_easy,piqa,winogrande; limit=0.02; num_fewshot=0; drop_layer_config=none; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=none",outputs/experiments/lmeval_dense_mistral_tasks_seed0_retry2
2026-06-23,lmeval_joint_g50_mistral_s0.25_qproj3.0_tasks_seed0_retry2,lmeval_joint_g50,mistralai/Mistral-7B-v0.3,depth0.25+qproj3.0_joint_g50,,,,,,,lm_eval_harness,float16,0,,,0.27,Tesla V100-SXM2-32GB,32.00,16.00,failed,"last_successful_step=lmeval_process_started; command_exit_code=1; tasks=arc_easy,piqa,winogrande; limit=0.02; num_fewshot=0; drop_layer_config=results/runs/thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0/joint_drop_config.txt; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=results/runs/thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0/joint_quant_config.txt",outputs/experiments/lmeval_joint_g50_mistral_s0.25_qproj3.0_tasks_seed0_retry2
2026-06-23,lmeval_dense_mistral_tasks_seed0_retry3,lmeval_dense,mistralai/Mistral-7B-v0.3,dense,,,,,,,lm_eval_harness,float16,0,,,1.05,Tesla V100-SXM2-32GB,32.00,16.00,completed,"last_successful_step=lmeval_completed; tasks=arc_easy,piqa,winogrande; limit=0.02; num_fewshot=0; drop_layer_config=none; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=none",outputs/experiments/lmeval_dense_mistral_tasks_seed0_retry3
2026-06-23,lmeval_joint_g50_mistral_s0.25_qproj3.0_tasks_seed0_retry3,lmeval_joint_g50,mistralai/Mistral-7B-v0.3,depth0.25+qproj3.0_joint_g50,,,,,,,lm_eval_harness,float16,0,,,0.83,Tesla V100-SXM2-32GB,32.00,16.00,completed,"last_successful_step=lmeval_completed; tasks=arc_easy,piqa,winogrande; limit=0.02; num_fewshot=0; drop_layer_config=results/runs/thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0/joint_drop_config.txt; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=results/runs/thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0/joint_quant_config.txt",outputs/experiments/lmeval_joint_g50_mistral_s0.25_qproj3.0_tasks_seed0_retry3
2026-06-23,lmeval_depth_mistral_s0.25_tasks_seed0,lmeval_depth,mistralai/Mistral-7B-v0.3,depth0.25,,,,,,,lm_eval_harness,float16,0,,,4.05,Tesla V100-SXM2-32GB,32.00,16.00,completed,"last_successful_step=lmeval_completed; tasks=arc_easy,piqa,winogrande; limit=none; num_fewshot=0; drop_layer_config=results/runs/thesis_medium_depth_mistral_s0.25_g20_o16_seed0/layer_drop_config.txt; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=none",outputs/experiments/lmeval_depth_mistral_s0.25_tasks_seed0
2026-06-23,lmeval_depth_mistral_s0.25_tasks_seed1,lmeval_depth,mistralai/Mistral-7B-v0.3,depth0.25,,,,,,,lm_eval_harness,float16,1,,,4.00,Tesla V100-SXM2-32GB,32.00,16.00,completed,"last_successful_step=lmeval_completed; tasks=arc_easy,piqa,winogrande; limit=none; num_fewshot=0; drop_layer_config=results/runs/thesis_medium_depth_mistral_s0.25_g20_o16_seed1/layer_drop_config.txt; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=none",outputs/experiments/lmeval_depth_mistral_s0.25_tasks_seed1
2026-06-23,lmeval_depth_mistral_s0.25_tasks_seed2,lmeval_depth,mistralai/Mistral-7B-v0.3,depth0.25,,,,,,,lm_eval_harness,float16,2,,,3.97,Tesla V100-SXM2-32GB,32.00,16.00,completed,"last_successful_step=lmeval_completed; tasks=arc_easy,piqa,winogrande; limit=none; num_fewshot=0; drop_layer_config=results/runs/thesis_medium_depth_mistral_s0.25_g20_o16_seed2/layer_drop_config.txt; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=none",outputs/experiments/lmeval_depth_mistral_s0.25_tasks_seed2
2026-06-23,lmeval_independent_depth_quant_mistral_s0.25_qproj3.0_tasks_seed0,lmeval_independent_depth_quant,mistralai/Mistral-7B-v0.3,depth0.25+qproj3.0_independent,,,,,,,lm_eval_harness,float16,0,,,4.02,Tesla V100-SXM2-32GB,32.00,16.00,completed,"last_successful_step=lmeval_completed; tasks=arc_easy,piqa,winogrande; limit=none; num_fewshot=0; drop_layer_config=results/runs/thesis_medium_depth_mistral_s0.25_g20_o16_seed0/layer_drop_config.txt; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=results/runs/thesis_medium_quant_mistral_qproj3.0_g20_o16_seed0/quant_configuration.txt",outputs/experiments/lmeval_independent_depth_quant_mistral_s0.25_qproj3.0_tasks_seed0
2026-06-23,lmeval_independent_depth_quant_mistral_s0.25_qproj3.0_tasks_seed1,lmeval_independent_depth_quant,mistralai/Mistral-7B-v0.3,depth0.25+qproj3.0_independent,,,,,,,lm_eval_harness,float16,1,,,4.03,Tesla V100-SXM2-32GB,32.00,16.00,completed,"last_successful_step=lmeval_completed; tasks=arc_easy,piqa,winogrande; limit=none; num_fewshot=0; drop_layer_config=results/runs/thesis_medium_depth_mistral_s0.25_g20_o16_seed1/layer_drop_config.txt; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=results/runs/thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1/quant_configuration.txt",outputs/experiments/lmeval_independent_depth_quant_mistral_s0.25_qproj3.0_tasks_seed1
2026-06-23,lmeval_independent_depth_quant_mistral_s0.25_qproj3.0_tasks_seed2,lmeval_independent_depth_quant,mistralai/Mistral-7B-v0.3,depth0.25+qproj3.0_independent,,,,,,,lm_eval_harness,float16,2,,,4.15,Tesla V100-SXM2-32GB,32.00,16.00,completed,"last_successful_step=lmeval_completed; tasks=arc_easy,piqa,winogrande; limit=none; num_fewshot=0; drop_layer_config=results/runs/thesis_medium_depth_mistral_s0.25_g20_o16_seed2/layer_drop_config.txt; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=results/runs/thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2/quant_configuration.txt",outputs/experiments/lmeval_independent_depth_quant_mistral_s0.25_qproj3.0_tasks_seed2
2026-06-23,lmeval_joint_g50_mistral_s0.25_qproj3.0_tasks_seed1,lmeval_joint_g50,mistralai/Mistral-7B-v0.3,depth0.25+qproj3.0_joint_g50,,,,,,,lm_eval_harness,float16,1,,,4.05,Tesla V100-SXM2-32GB,32.00,16.00,completed,"last_successful_step=lmeval_completed; tasks=arc_easy,piqa,winogrande; limit=none; num_fewshot=0; drop_layer_config=results/runs/thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed1/joint_drop_config.txt; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=results/runs/thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed1/joint_quant_config.txt",outputs/experiments/lmeval_joint_g50_mistral_s0.25_qproj3.0_tasks_seed1
2026-06-23,lmeval_joint_g50_mistral_s0.25_qproj3.0_tasks_seed2,lmeval_joint_g50,mistralai/Mistral-7B-v0.3,depth0.25+qproj3.0_joint_g50,,,,,,,lm_eval_harness,float16,2,,,4.12,Tesla V100-SXM2-32GB,32.00,16.00,completed,"last_successful_step=lmeval_completed; tasks=arc_easy,piqa,winogrande; limit=none; num_fewshot=0; drop_layer_config=results/runs/thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed2/joint_drop_config.txt; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=results/runs/thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed2/joint_quant_config.txt",outputs/experiments/lmeval_joint_g50_mistral_s0.25_qproj3.0_tasks_seed2
2026-06-23,lmeval_dense_mistral_tasks_seed0_retry4,lmeval_dense,mistralai/Mistral-7B-v0.3,dense,,,,,,,lm_eval_harness,float16,0,,,4.97,Tesla V100-SXM2-32GB,32.00,16.00,completed,"last_successful_step=lmeval_completed; tasks=arc_easy,piqa,winogrande; limit=none; num_fewshot=0; drop_layer_config=none; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=none",outputs/experiments/lmeval_dense_mistral_tasks_seed0_retry4
2026-06-23,lmeval_joint_g50_mistral_s0.25_qproj3.0_tasks_seed0_retry4,lmeval_joint_g50,mistralai/Mistral-7B-v0.3,depth0.25+qproj3.0_joint_g50,,,,,,,lm_eval_harness,float16,0,,,4.05,Tesla V100-SXM2-32GB,32.00,16.00,completed,"last_successful_step=lmeval_completed; tasks=arc_easy,piqa,winogrande; limit=none; num_fewshot=0; drop_layer_config=results/runs/thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0/joint_drop_config.txt; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=results/runs/thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0/joint_quant_config.txt",outputs/experiments/lmeval_joint_g50_mistral_s0.25_qproj3.0_tasks_seed0_retry4
2026-06-29,quant_db_mistral_attention_bits234,quant_db,mistralai/Mistral-7B-v0.3,2 3 4,,,wikitext2,128,512,,sdpa,float16,0,,,9.28,NVIDIA A40,44.99,16.00,completed,last_successful_step=quant_database_generated; quantizable_modules=.*layers.*self_attn.*((q|k|v|o)_proj)$; bitwidth_options=2 3 4; calibration_bitwidth=3; group_size=128; drop_saved_file_cache=1; generated_module_dirs=128; generated_weight_files=384; missing_expected_weight_files=0; database_size_mb=7681; max_cpu_memory_gb=16.00; max_gpu_memory_gb=1.89; quant_db_dir=outputs/experiments/quant_db_mistral_attention_bits234/quant_db/Mistral-7B-v0.3/3bit,outputs/experiments/quant_db_mistral_attention_bits234
2026-06-29,attention_scope_smoke_quant_mistral_attention3.0_g10_o8_seed0,quant_search,mistralai/Mistral-7B-v0.3,3.0,10,8,wikitext2,1024,8192,kl,sdpa,float16,0,6.19,6.35,6.37,NVIDIA A40,44.99,16.00,completed,"last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_mistral_attention_bits234/quant_db/Mistral-7B-v0.3/3bit; configuration_name=attention_scope_smoke_quant_mistral_attention3.0_g10_o8_seed0_final_configuration.txt; target_bitwidth=3.0; actual_average_bitwidth=3.0000; final_search_point=[[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3],[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]; max_cpu_memory_gb=16.00; max_gpu_memory_gb=14.27",outputs/experiments/attention_scope_smoke_quant_mistral_attention3.0_g10_o8_seed0
